-0.53,0.01,0.27,-35.26,0.89,18.07
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,0.00,0.26,-35.26,0.30,17.48
-0.53,-0.01,0.26,-35.26,-0.89,17.48
-0.54,-0.00,0.27,-35.85,-0.30,18.07
-0.53,-0.00,0.27,-35.26,-0.30,18.07
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,0.01,0.27,-35.26,0.89,18.07
-0.52,0.00,0.26,-34.67,0.30,17.48
-0.53,0.00,0.26,-35.26,0.30,17.48
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.54,-0.01,0.26,-35.85,-0.89,17.48
-0.53,0.00,0.26,-35.26,0.30,17.48
-0.52,0.01,0.28,-34.67,0.89,18.67
-0.54,0.01,0.27,-35.85,0.89,18.07
-0.52,0.02,0.27,-34.67,1.48,18.07
-0.53,0.00,0.28,-35.26,0.30,18.67
-0.53,0.00,0.26,-35.26,0.30,17.48
-0.53,-0.00,0.27,-35.26,-0.30,18.07
-0.54,-0.00,0.26,-35.85,-0.30,17.48
-0.53,-0.00,0.25,-35.26,-0.30,16.89
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.53,0.01,0.28,-35.26,0.89,18.67
-0.52,0.00,0.27,-34.67,0.30,18.07
-0.54,0.00,0.26,-35.85,0.30,17.48
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,-0.00,0.25,-35.26,-0.30,16.89
-0.54,-0.00,0.25,-35.85,-0.30,16.89
-0.53,-0.00,0.27,-35.26,-0.30,18.07
-0.52,0.01,0.27,-34.67,0.89,18.07
-0.52,0.00,0.27,-34.67,0.30,18.07
-0.52,0.01,0.27,-34.67,0.89,18.07
-0.54,0.00,0.27,-35.85,0.30,18.07
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,-0.00,0.27,-35.26,-0.30,18.07
-0.54,-0.00,0.26,-35.85,-0.30,17.48
-0.53,-0.00,0.25,-35.26,-0.30,16.89
-0.52,0.00,0.26,-34.67,0.30,17.48
-0.53,0.01,0.27,-35.26,0.89,18.07
-0.53,0.00,0.28,-35.26,0.30,18.67
-0.54,0.00,0.26,-35.85,0.30,17.48
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,-0.00,0.25,-35.26,-0.30,16.89
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,-0.00,0.27,-35.26,-0.30,18.07
-0.54,-0.01,0.27,-35.85,-0.89,18.07
-0.54,0.00,0.27,-35.85,0.30,18.07
-0.52,0.00,0.27,-34.67,0.30,18.07
-0.54,0.01,0.27,-35.85,0.89,18.07
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.54,-0.01,0.27,-35.85,-0.89,18.07
-0.53,0.00,0.26,-35.26,0.30,17.48
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.52,0.01,0.28,-34.67,0.89,18.67
-0.53,0.00,0.25,-35.26,0.30,16.89
-0.54,-0.00,0.26,-35.85,-0.30,17.48
-0.53,-0.00,0.27,-35.26,-0.30,18.07
-0.54,0.00,0.27,-35.85,0.30,18.07
-0.53,-0.00,0.25,-35.26,-0.30,16.89
-0.54,-0.00,0.26,-35.85,-0.30,17.48
-0.54,0.00,0.26,-35.85,0.30,17.48
-0.52,-0.00,0.25,-34.67,-0.30,16.89
-0.53,0.01,0.28,-35.26,0.89,18.67
-0.53,0.00,0.28,-35.26,0.30,18.67
-0.55,-0.00,0.27,-36.44,-0.30,18.07
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,-0.01,0.25,-35.26,-0.89,16.89
-0.52,-0.00,0.27,-34.67,-0.30,18.07
-0.53,0.02,0.28,-35.26,1.48,18.67
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.53,0.02,0.29,-35.26,1.48,19.26
-0.53,0.01,0.27,-35.26,0.89,18.07
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.54,0.00,0.25,-35.85,0.30,16.89
-0.53,-0.00,0.25,-35.26,-0.30,16.89
-0.53,-0.01,0.27,-35.26,-0.89,18.07
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.52,0.00,0.29,-34.67,0.30,19.26
-0.53,0.00,0.26,-35.26,0.30,17.48
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.55,-0.00,0.25,-36.44,-0.30,16.89
-0.53,-0.00,0.25,-35.26,-0.30,16.89
-0.54,-0.00,0.26,-35.85,-0.30,17.48
-0.52,0.00,0.27,-34.67,0.30,18.07
-0.53,0.01,0.29,-35.26,0.89,19.26
-0.52,0.00,0.29,-34.67,0.30,19.26
-0.54,0.01,0.26,-35.85,0.89,17.48
-0.55,0.00,0.24,-36.44,0.30,15.70
-0.53,0.02,0.26,-35.26,1.48,17.48
-0.55,-0.01,0.24,-36.44,-0.89,15.70
-0.52,0.00,0.25,-34.67,0.30,16.89
-0.53,-0.00,0.31,-35.26,-0.30,20.44
-0.50,-0.00,0.28,-33.48,-0.30,18.67
-0.51,0.00,0.29,-34.07,0.30,19.26
-0.54,0.00,0.24,-35.85,0.30,16.30
-0.53,0.00,0.25,-35.26,0.30,16.89
-0.55,-0.02,0.23,-36.44,-1.48,15.11
-0.54,0.00,0.27,-35.85,0.30,18.07
-0.54,-0.00,0.27,-35.85,-0.30,18.07
-0.51,-0.01,0.28,-34.07,-0.89,18.67
-0.53,-0.00,0.27,-35.26,-0.30,18.07
-0.54,-0.00,0.23,-35.85,-0.30,15.11
-0.54,0.01,0.24,-35.85,0.89,16.30
-0.56,0.01,0.24,-37.04,0.89,16.30
-0.53,-0.01,0.26,-35.26,-0.89,17.48
-0.53,-0.00,0.29,-35.26,-0.30,19.26
-0.51,-0.01,0.30,-34.07,-0.89,19.85
-0.54,0.00,0.26,-35.85,0.30,17.48
-0.53,-0.00,0.24,-35.26,-0.30,16.30
-0.56,0.04,0.24,-37.04,2.67,15.70
-0.56,0.01,0.25,-37.04,0.89,16.89
-0.52,-0.02,0.27,-34.67,-1.48,18.07
-0.51,-0.03,0.30,-34.07,-2.07,19.85
-0.53,0.03,0.31,-35.26,2.07,20.44
-0.53,-0.00,0.24,-35.26,-0.30,16.30
-0.56,-0.03,0.21,-37.04,-2.07,13.93
-0.55,0.00,0.24,-36.44,0.30,15.70
-0.54,-0.00,0.24,-35.85,-0.30,15.70
-0.52,0.00,0.30,-34.67,0.30,19.85
-0.53,0.04,0.32,-35.26,2.67,21.04
-0.51,0.00,0.32,-34.07,0.30,21.04
-0.52,-0.05,0.24,-34.67,-3.26,15.70
-0.53,-0.00,0.25,-35.26,-0.30,16.89
-0.56,0.00,0.22,-37.04,0.30,14.52
-0.52,0.01,0.25,-34.67,0.89,16.89
-0.54,0.03,0.28,-35.85,2.07,18.67
-0.51,-0.00,0.32,-34.07,-0.30,21.04
-0.52,-0.01,0.27,-34.67,-0.89,18.07
-0.54,0.01,0.26,-35.85,0.89,17.48
-0.55,0.02,0.24,-36.44,1.48,16.30
-0.55,-0.01,0.22,-36.44,-0.89,14.52
-0.53,-0.02,0.27,-35.26,-1.48,18.07
-0.51,-0.02,0.28,-34.07,-1.48,18.67
-0.52,-0.00,0.30,-34.67,-0.30,19.85
-0.53,0.03,0.31,-35.26,2.07,20.44
-0.55,0.03,0.27,-36.44,2.07,18.07
-0.54,-0.01,0.22,-35.85,-0.89,14.52
-0.52,-0.02,0.25,-34.67,-1.48,16.89
-0.53,-0.00,0.25,-35.26,-0.30,16.89
-0.53,-0.00,0.27,-35.26,-0.30,18.07
-0.53,0.01,0.29,-35.26,0.89,19.26
-0.52,-0.00,0.29,-34.67,-0.30,19.26
-0.53,-0.01,0.25,-35.26,-0.89,16.89
-0.55,0.01,0.24,-36.44,0.89,16.30
-0.55,0.02,0.25,-36.44,1.48,16.89
-0.55,0.00,0.24,-36.44,0.30,16.30
-0.51,-0.02,0.27,-34.07,-1.48,18.07
-0.52,-0.00,0.28,-34.67,-0.30,18.67
-0.53,-0.02,0.27,-35.26,-1.48,18.07
-0.53,0.01,0.27,-35.26,0.89,18.07
-0.55,0.02,0.27,-36.44,1.48,18.07
-0.52,-0.01,0.25,-34.67,-0.89,16.89
-0.52,-0.01,0.25,-34.67,-0.89,16.89
-0.54,-0.01,0.27,-35.85,-0.89,18.07
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.53,-0.00,0.27,-35.26,-0.30,18.07
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,-0.01,0.25,-35.26,-0.89,16.89
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,0.02,0.28,-35.26,1.48,18.67
-0.54,0.01,0.27,-35.85,0.89,18.07
-0.53,-0.01,0.26,-35.26,-0.89,17.48
-0.52,-0.00,0.26,-34.67,-0.30,17.48
-0.53,-0.01,0.27,-35.26,-0.89,18.07
-0.53,-0.01,0.26,-35.26,-0.89,17.48
-0.54,0.02,0.27,-35.85,1.48,18.07
-0.53,0.01,0.27,-35.26,0.89,18.07
-0.53,-0.00,0.25,-35.26,-0.30,16.89
-0.52,0.01,0.27,-34.67,0.89,18.07
-0.54,-0.01,0.24,-35.85,-0.89,16.30
-0.53,0.01,0.27,-35.26,0.89,18.07
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,-0.02,0.26,-35.26,-1.48,17.48
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.54,0.02,0.27,-35.85,1.48,18.07
-0.53,0.01,0.26,-35.26,0.89,17.48
-0.52,-0.00,0.27,-34.67,-0.30,18.07
-0.52,-0.00,0.27,-34.67,-0.30,18.07
-0.53,-0.01,0.26,-35.26,-0.89,17.48
-0.55,-0.00,0.25,-36.44,-0.30,16.89
-0.54,0.01,0.26,-35.85,0.89,17.48
-0.52,0.00,0.26,-34.67,0.30,17.48
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.53,0.02,0.28,-35.26,1.48,18.67
-0.52,0.00,0.28,-34.67,0.30,18.67
-0.53,0.01,0.27,-35.26,0.89,18.07
-0.53,-0.01,0.25,-35.26,-0.89,16.89
-0.54,-0.00,0.25,-35.85,-0.30,16.89
-0.55,-0.00,0.25,-36.44,-0.30,16.89
-0.54,0.00,0.26,-35.85,0.30,17.48
-0.53,0.01,0.28,-35.26,0.89,18.67
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.51,-0.00,0.30,-34.07,-0.30,19.85
-0.55,-0.00,0.25,-36.44,-0.30,16.89
-0.54,-0.01,0.24,-35.85,-0.89,15.70
-0.55,-0.00,0.24,-36.44,-0.30,15.70
-0.52,0.00,0.25,-34.67,0.30,16.89
-0.53,-0.01,0.28,-35.26,-0.89,18.67
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.52,0.00,0.28,-34.67,0.30,18.67
-0.53,0.00,0.25,-35.26,0.30,16.89
-0.54,0.00,0.26,-35.85,0.30,17.48
-0.54,-0.02,0.25,-35.85,-1.48,16.89
-0.54,-0.00,0.27,-35.85,-0.30,18.07
-0.52,-0.02,0.27,-34.67,-1.48,18.07
-0.52,-0.01,0.28,-34.67,-0.89,18.67
-0.53,0.04,0.28,-35.26,2.67,18.67
-0.52,-0.00,0.25,-34.67,-0.30,16.89
-0.53,-0.00,0.24,-35.26,-0.30,16.30
-0.55,0.01,0.25,-36.44,0.89,16.89
-0.52,-0.02,0.27,-34.67,-1.48,18.07
-0.53,0.00,0.30,-35.26,0.30,19.85
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.54,-0.01,0.24,-35.85,-0.89,16.30
-0.53,0.00,0.24,-35.26,0.30,16.30
-0.54,0.00,0.24,-35.85,0.30,16.30
-0.52,0.00,0.29,-34.67,0.30,19.26
-0.54,0.01,0.27,-35.85,0.89,18.07
-0.52,-0.01,0.27,-34.67,-0.89,18.07
-0.55,-0.00,0.27,-36.44,-0.30,18.07
-0.53,-0.00,0.25,-35.26,-0.30,16.89
-0.54,0.00,0.26,-35.85,0.30,17.48
-0.55,0.03,0.26,-36.44,2.07,17.48
-0.53,-0.00,0.27,-35.26,-0.30,18.07
-0.52,-0.00,0.28,-34.67,-0.30,18.67
-0.52,0.01,0.28,-34.67,0.89,18.67
-0.53,-0.01,0.27,-35.26,-0.89,18.07
-0.53,0.00,0.25,-35.26,0.30,16.89
-0.55,-0.00,0.24,-36.44,-0.30,16.30
-0.54,-0.01,0.24,-35.85,-0.89,16.30
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.53,0.01,0.29,-35.26,0.89,19.26
-0.52,0.00,0.29,-34.67,0.30,19.26
-0.53,0.00,0.28,-35.26,0.30,18.67
-0.53,-0.01,0.25,-35.26,-0.89,16.89
-0.54,-0.00,0.24,-35.85,-0.30,16.30
-0.54,-0.00,0.24,-35.85,-0.30,16.30
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,0.01,0.28,-35.26,0.89,18.67
-0.53,0.00,0.29,-35.26,0.30,19.26
-0.53,0.02,0.29,-35.26,1.48,19.26
-0.55,-0.00,0.25,-36.44,-0.30,16.89
-0.52,0.00,0.27,-34.67,0.30,18.07
-0.55,0.00,0.25,-36.44,0.30,16.89
-0.54,-0.01,0.25,-35.85,-0.89,16.89
-0.53,-0.01,0.27,-35.26,-0.89,18.07
-0.52,0.00,0.28,-34.67,0.30,18.67
-0.51,0.00,0.30,-34.07,0.30,19.85
-0.53,0.00,0.28,-35.26,0.30,18.67
-0.54,0.00,0.26,-35.85,0.30,17.48
-0.54,-0.02,0.24,-35.85,-1.48,16.30
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.54,0.02,0.28,-35.85,1.48,18.67
-0.53,-0.01,0.26,-35.26,-0.89,17.48
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.53,-0.03,0.26,-35.26,-2.07,17.48
-0.52,0.00,0.26,-34.67,0.30,17.48
-0.55,0.03,0.28,-36.44,2.07,18.67
-0.55,0.01,0.28,-36.44,0.89,18.67
-0.51,-0.02,0.24,-34.07,-1.48,16.30
-0.52,-0.01,0.27,-34.67,-0.89,18.07
-0.53,0.01,0.29,-35.26,0.89,19.26
-0.52,-0.01,0.24,-34.67,-0.89,15.70
-0.54,-0.00,0.26,-35.85,-0.30,17.48
-0.55,0.05,0.28,-36.44,3.26,18.67
-0.51,-0.03,0.24,-34.07,-2.07,16.30
-0.52,-0.04,0.27,-34.67,-2.67,18.07
-0.55,0.04,0.30,-36.44,2.67,19.85
-0.53,-0.04,0.25,-35.26,-2.67,16.89
-0.53,-0.00,0.25,-35.26,-0.30,16.89
-0.54,0.01,0.27,-35.85,0.89,18.07
-0.52,-0.04,0.25,-34.67,-2.67,16.89
-0.51,0.02,0.28,-34.07,1.48,18.67
-0.55,0.04,0.29,-36.44,2.67,19.26
-0.54,-0.01,0.24,-35.85,-0.89,16.30
-0.53,-0.01,0.26,-35.26,-0.89,17.48
-0.55,0.00,0.26,-36.44,0.30,17.48
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.55,0.00,0.24,-36.44,0.30,15.70
-0.53,0.03,0.29,-35.26,2.07,19.26
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.50,-0.02,0.26,-33.48,-1.48,17.48
-0.52,-0.00,0.29,-34.67,-0.30,19.26
-0.55,0.02,0.25,-36.44,1.48,16.89
-0.53,-0.02,0.24,-35.26,-1.48,16.30
-0.53,-0.00,0.27,-35.26,-0.30,18.07
-0.52,-0.00,0.26,-34.67,-0.30,17.48
-0.53,-0.01,0.25,-35.26,-0.89,16.89
-0.54,0.04,0.29,-35.85,2.67,19.26
-0.53,0.01,0.28,-35.26,0.89,18.67
-0.52,-0.01,0.27,-34.67,-0.89,18.07
-0.53,-0.00,0.27,-35.26,-0.30,18.07
-0.54,-0.01,0.25,-35.85,-0.89,16.89
-0.54,-0.00,0.25,-35.85,-0.30,16.89
-0.54,0.02,0.27,-35.85,1.48,18.07
-0.53,0.01,0.28,-35.26,0.89,18.67
-0.53,-0.00,0.27,-35.26,-0.30,18.07
-0.53,-0.01,0.26,-35.26,-0.89,17.48
-0.54,-0.01,0.26,-35.85,-0.89,17.48
-0.53,-0.01,0.25,-35.26,-0.89,16.89
-0.52,0.01,0.30,-34.67,0.89,19.85
-0.55,0.01,0.27,-36.44,0.89,18.07
-0.53,-0.00,0.27,-35.26,-0.30,18.07
-0.52,-0.00,0.27,-34.67,-0.30,18.07
-0.52,-0.01,0.27,-34.67,-0.89,18.07
-0.54,-0.00,0.26,-35.85,-0.30,17.48
-0.54,0.00,0.26,-35.85,0.30,17.48
-0.53,0.01,0.28,-35.26,0.89,18.67
-0.51,-0.01,0.25,-34.07,-0.89,16.89
-0.53,0.01,0.27,-35.26,0.89,18.07
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.52,-0.00,0.26,-34.67,-0.30,17.48
-0.55,-0.02,0.25,-36.44,-1.48,16.89
-0.54,0.00,0.26,-35.85,0.30,17.48
-0.55,0.00,0.27,-36.44,0.30,18.07
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.52,0.00,0.28,-34.67,0.30,18.67
-0.53,-0.00,0.28,-35.26,-0.30,18.67
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.55,0.00,0.25,-36.44,0.30,16.89
-0.54,0.00,0.26,-35.85,0.30,17.48
-0.53,-0.01,0.24,-35.26,-0.89,16.30
-0.52,0.00,0.28,-34.67,0.30,18.67
-0.54,0.00,0.28,-35.85,0.30,18.67
-0.54,0.00,0.29,-35.85,0.30,19.26
-0.53,0.01,0.27,-35.26,0.89,18.07
-0.53,-0.00,0.26,-35.26,-0.30,17.48
-0.53,-0.01,0.24,-35.26,-0.89,16.30
-0.55,-0.01,0.24,-36.44,-0.89,16.30
-0.55,-0.01,0.25,-36.44,-0.89,16.89
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.51,0.00,0.31,-34.07,0.30,20.44
-0.53,0.01,0.28,-35.26,0.89,18.67
-0.54,-0.01,0.25,-35.85,-0.89,16.89
-0.55,0.00,0.24,-36.44,0.30,16.30
-0.55,0.00,0.25,-36.44,0.30,16.89
-0.52,-0.01,0.26,-34.67,-0.89,17.48
-0.53,-0.00,0.28,-35.26,-0.30,18.67
-0.53,0.00,0.27,-35.26,0.30,18.07
-0.54,-0.00,0.24,-35.85,-0.30,16.30
-0.55,0.02,0.24,-36.44,1.48,16.30
-0.54,0.01,0.27,-35.85,0.89,18.07
-0.52,-0.03,0.28,-34.67,-2.07,18.67
-0.51,-0.01,0.29,-34.07,-0.89,19.26
